timestamp,temp,escenario
2025-06-03 22:52:15,84,
2025-06-03 22:52:15,84,
2025-06-03 22:52:15,84,
2025-06-03 22:52:15,84,
2025-06-03 22:52:15,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:16,84,
2025-06-03 22:52:17,84,
2025-06-03 22:52:17,84,
2025-06-03 22:52:17,84,
2025-06-03 22:52:17,83,
2025-06-03 22:52:17,83,
2025-06-03 22:52:17,83,
2025-06-03 22:52:17,83,
2025-06-03 22:52:17,83,
2025-06-03 22:52:17,83,
2025-06-03 22:52:18,83,
2025-06-03 22:52:18,83,
2025-06-03 22:52:18,83,
2025-06-03 22:52:18,83,
2025-06-03 22:52:18,83,
2025-06-03 22:52:18,83,
2025-06-03 22:52:18,82,
2025-06-03 22:52:18,82,
2025-06-03 22:52:18,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,82,
2025-06-03 22:52:19,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:20,81,
2025-06-03 22:52:21,80,
2025-06-03 22:52:21,80,
2025-06-03 22:52:21,80,
2025-06-03 22:52:21,80,
