timestamp,rpm,vel
2025-06-01 19:40:35,1869,20
2025-06-01 19:40:36,1894,22
2025-06-01 19:40:36,1980,24
2025-06-01 19:40:36,2102,25
2025-06-01 19:40:37,2221,27
2025-06-01 19:40:37,2359,28
2025-06-01 19:40:37,2359,28
2025-06-01 19:40:38,2359,30
2025-06-01 19:40:38,1825,30
2025-06-01 19:40:38,1903,30
2025-06-01 19:40:39,1982,35
2025-06-01 19:40:39,1982,35
2025-06-01 19:40:40,2162,38
2025-06-01 19:40:40,2162,38
2025-06-01 19:40:40,1824,38
2025-06-01 19:40:41,1846,41
2025-06-01 19:40:41,1846,41
2025-06-01 19:40:41,1846,41
2025-06-01 19:40:42,1808,41
2025-06-01 19:40:42,1808,41
2025-06-01 19:40:42,1808,41
2025-06-01 19:40:43,1808,41
2025-06-01 19:40:43,1506,33
2025-06-01 19:40:43,1400,31
2025-06-01 19:40:44,1278,28
2025-06-01 19:40:44,1169,25
2025-06-01 19:40:44,1018,22
2025-06-01 19:40:45,845,20
2025-06-01 19:40:45,857,18
2025-06-01 19:40:45,857,18
2025-06-01 19:40:46,857,18
2025-06-01 19:40:46,857,18
2025-06-01 19:40:47,857,18
2025-06-01 19:40:47,857,20
2025-06-01 19:40:47,1741,22
2025-06-01 19:40:48,1714,23
2025-06-01 19:40:48,1740,25
2025-06-01 19:40:48,1763,26
2025-06-01 19:40:49,1784,27
2025-06-01 19:40:49,1816,28
2025-06-01 19:40:49,1836,30
2025-06-01 19:40:50,1836,30
2025-06-01 19:40:50,1836,30
2025-06-01 19:40:50,1836,30
2025-06-01 19:40:51,1836,30
2025-06-01 19:40:51,1836,36
2025-06-01 19:40:51,1267,36
2025-06-01 19:40:52,1305,37
2025-06-01 19:40:52,1330,38
2025-06-01 19:40:52,1365,39
2025-06-01 19:40:53,1387,40
2025-06-01 19:40:53,1204,40
2025-06-01 19:40:53,1117,41
2025-06-01 19:40:54,1147,42
2025-06-01 19:40:54,1147,42
2025-06-01 19:40:55,1176,43
2025-06-01 19:40:55,1176,43
2025-06-01 19:40:55,1180,44
2025-06-01 19:40:55,1197,45
2025-06-01 19:40:56,1206,45
2025-06-01 19:40:56,1209,45
2025-06-01 19:40:56,1214,45
2025-06-01 19:40:57,1207,45
2025-06-01 19:40:57,1185,45
2025-06-01 19:40:57,1108,44
2025-06-01 19:40:58,1108,43
2025-06-01 19:40:58,1140,42
2025-06-01 19:40:58,1140,42
2025-06-01 19:40:59,1140,38
2025-06-01 19:40:59,1140,38
2025-06-01 19:40:59,1304,32
2025-06-01 19:41:00,1270,29
2025-06-01 19:41:00,1201,27
2025-06-01 19:41:00,1111,24
2025-06-01 19:41:01,955,22
2025-06-01 19:41:01,877,19
2025-06-01 19:41:01,784,16
2025-06-01 19:41:02,784,16
2025-06-01 19:41:02,784,16
2025-06-01 19:41:03,742,12
2025-06-01 19:41:03,742,13
2025-06-01 19:41:03,742,12
2025-06-01 19:41:03,1247,13
2025-06-01 19:41:04,1298,13
2025-06-01 19:41:04,1363,14
2025-06-01 19:41:04,1393,15
2025-06-01 19:41:05,1464,16
2025-06-01 19:41:05,1498,17
