2025-06-12 18:35:22,611 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:22,701 [DEBUG] PID RPM valor recibido: 785.0 revolutions_per_minute
2025-06-12 18:35:22,701 [INFO] PID RPM actualizado en stream multipid: 785.0
2025-06-12 18:35:22,792 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:22,794 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:22,939 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:22,939 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:23,028 [DEBUG] PID RPM valor recibido: 777.0 revolutions_per_minute
2025-06-12 18:35:23,029 [INFO] PID RPM actualizado en stream multipid: 777.0
2025-06-12 18:35:23,119 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:23,119 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:23,259 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:23,259 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:23,348 [DEBUG] PID RPM valor recibido: 775.0 revolutions_per_minute
2025-06-12 18:35:23,349 [INFO] PID RPM actualizado en stream multipid: 775.0
2025-06-12 18:35:23,436 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:23,436 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:23,577 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:23,577 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:23,676 [DEBUG] PID RPM valor recibido: 785.0 revolutions_per_minute
2025-06-12 18:35:23,677 [INFO] PID RPM actualizado en stream multipid: 785.0
2025-06-12 18:35:23,768 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:23,769 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:23,908 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:23,908 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:23,998 [DEBUG] PID RPM valor recibido: 774.0 revolutions_per_minute
2025-06-12 18:35:23,998 [INFO] PID RPM actualizado en stream multipid: 774.0
2025-06-12 18:35:24,086 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:24,086 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:24,227 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:24,228 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:24,320 [DEBUG] PID RPM valor recibido: 796.0 revolutions_per_minute
2025-06-12 18:35:24,321 [INFO] PID RPM actualizado en stream multipid: 796.0
2025-06-12 18:35:24,411 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
